"uid","releaseLocation","totalLength","datetime","lat","long","active"
"150.38_84","Rocky Point",206,2018-07-31 12:52:16,42.4673947,-122.0824797,0
"150.38_84","Rocky Point",206,2018-08-02 12:40:48,42.4671731,-122.0818947,0
"150.38_84","Rocky Point",206,2018-08-07 13:56:26,42.468845,-122.0840764,0
"150.38_84","Rocky Point",206,2018-08-09 10:12:38,42.4676483,-122.0824314,0
"150.38_84","Rocky Point",206,2018-08-21 13:08:21,42.4682533,-122.0828133,0
"150.38_84","Rocky Point",206,2018-08-23 12:52:29,42.467575,-122.0821514,0
"150.38_84","Rocky Point",206,2018-08-28 11:35:43,42.4667117,-122.0835397,0
"150.38_84","Rocky Point",206,2018-08-30 12:15:58,42.4676933,-122.08204,0
"150.38_84","Rocky Point",206,2018-09-04 14:07:49,42.468515,-122.0819931,0
"150.38_84","Rocky Point",206,2018-09-11 10:57:11,42.4669383,-122.0809347,0
"150.38_84","Rocky Point",206,2018-09-13 10:21:50,42.4678114,-122.0819397,0
"150.38_84","Rocky Point",206,2018-09-18 13:03:07,42.4677414,-122.08173,0
"150.38_84","Rocky Point",206,2018-09-27 11:13:04,42.4697383,-122.0831433,0
"150.38_84","Rocky Point",206,2018-10-02 12:25:21,42.4675414,-122.08201,0
"150.38_84","Rocky Point",206,2018-10-11 13:05:32,42.4673614,-122.0815167,0
"150.38_84","Rocky Point",206,2018-10-18 11:44:59,42.4683014,-122.0819433,0
"150.38_85","Shoalwater Bay",182,2018-04-22 17:00:00,42.392267,-121.957114,1
"150.38_85","Shoalwater Bay",182,2018-04-24 12:46:47,42.3962531,-121.9598183,1
"150.38_85","Shoalwater Bay",182,2018-05-01 10:47:10,42.3924147,-121.9573867,1
"150.38_85","Shoalwater Bay",182,2018-05-08 13:00:57,42.3929281,-121.9586797,1
"150.38_85","Shoalwater Bay",182,2018-05-17 14:22:21,42.39367,-121.9634183,1
"150.38_85","Shoalwater Bay",182,2018-05-29 08:29:03,42.4016183,-122.0259164,1
"150.38_85","Shoalwater Bay",182,2018-06-07 14:21:52,42.470095,-121.9665347,1
"150.38_85","Shoalwater Bay",182,2018-06-12 14:18:44,42.4690783,-121.9684217,1
"150.38_85","Shoalwater Bay",182,2018-06-14 10:18:25,42.4701967,-121.9670181,1
"150.38_85","Shoalwater Bay",182,2018-06-19 11:44:47,42.4647083,-121.9650297,1
"150.38_86","Rocky Point",189,2018-04-19 17:00:00,42.47781,-122.087166,1
"150.38_86","Rocky Point",189,2018-04-24 07:55:33,42.4478314,-122.0620867,1
"150.38_89","Rocky Point",177,2018-04-19 17:00:00,42.47781,-122.087166,1
"150.38_89","Rocky Point",177,2018-04-24 08:30:51,42.4739881,-122.0849083,1
"150.38_9","TNC",221,2018-04-18 17:00:00,42.493938,-121.93662,1
"150.38_90","Rocky Point",192,2018-04-19 17:00:00,42.47781,-122.087166,1
"150.38_90","Rocky Point",192,2018-04-24 14:39:14,42.4171347,-122.006755,1
"150.38_90","Rocky Point",192,2018-04-26 09:48:03,42.4202047,-121.9885331,1
"150.38_90","Rocky Point",192,2018-05-01 11:43:15,42.4245581,-121.9647814,1
"150.38_90","Rocky Point",192,2018-05-08 12:40:16,42.4137614,-121.960465,1
"150.38_90","Rocky Point",192,2018-05-10 08:49:29,42.3811614,-121.9225983,1
"150.38_91","Rocky Point",181,2018-04-19 17:00:00,42.47781,-122.087166,1
"150.38_91","Rocky Point",181,2018-04-24 07:56:26,42.4488364,-122.0631447,0
"150.38_91","Rocky Point",181,2018-04-26 15:31:56,42.4487697,-122.0637017,0
"150.38_91","Rocky Point",181,2018-05-01 14:36:04,42.4489367,-122.0618283,0
"150.38_91","Rocky Point",181,2018-05-08 07:46:51,42.4479097,-122.0634881,0
"150.38_91","Rocky Point",181,2018-05-15 11:42:01,42.4475,-122.0611047,0
"150.38_91","Rocky Point",181,2018-05-17 12:19:37,42.4491717,-122.0638317,0
"150.38_91","Rocky Point",181,2018-05-22 11:26:45,42.4492064,-122.0636783,0
"150.38_91","Rocky Point",181,2018-05-24 15:26:47,42.4490417,-122.0638114,0
"150.38_91","Rocky Point",181,2018-06-05 13:51:17,42.4495766666667,-122.0647792,0
"150.38_91","Rocky Point",181,2018-06-07 10:36:36,42.4493497,-122.064135,0
"150.38_91","Rocky Point",181,2018-06-12 09:34:03,42.449225,-122.06355,0
"150.38_91","Rocky Point",181,2018-06-14 13:20:45,42.44934665,-122.06330665,0
"150.38_91","Rocky Point",181,2018-06-19 11:08:36,42.44865,-122.0626914,0
"150.38_91","Rocky Point",181,2018-06-21 12:20:33,42.4491747,-122.0647097,0
"150.38_91","Rocky Point",181,2018-06-26 13:30:40,42.4486097,-122.0635614,0
"150.38_91","Rocky Point",181,2018-06-28 13:25:45,42.44954055,-122.0629706,0
"150.38_91","Rocky Point",181,2018-07-03 12:45:52,42.4494489,-122.06154735,0
"150.38_91","Rocky Point",181,2018-07-05 11:05:17,42.44965,-122.0634581,0
"150.38_91","Rocky Point",181,2018-07-10 12:41:10,42.4487167,-122.0630414,0
"150.38_91","Rocky Point",181,2018-07-12 13:07:01,42.4492114,-122.0635681,0
"150.38_91","Rocky Point",181,2018-07-17 11:26:32,42.4509081,-122.0646714,0
"150.38_91","Rocky Point",181,2018-07-19 13:01:34,42.4498314,-122.0630781,0
"150.38_92","Rocky Point",199,2018-04-19 17:00:00,42.47781,-122.087166,1
"150.38_92","Rocky Point",199,2018-04-24 14:55:32,42.3967031,-122.0131864,1
"150.38_92","Rocky Point",199,2018-05-08 10:46:25,42.4904047,-122.0116264,1
"150.38_93","Rocky Point",192,2018-04-19 17:00:00,42.47781,-122.087166,1
"150.38_93","Rocky Point",192,2018-04-24 15:10:44,42.4168081,-122.0383064,1
"150.38_93","Rocky Point",192,2018-05-01 07:54:42,42.4301064,-122.0385083,1
"150.38_93","Rocky Point",192,2018-05-08 14:55:15,42.4118614,-122.0351183,1
"150.38_93","Rocky Point",192,2018-05-15 11:38:17,42.413135,-122.03573,1
"150.38_93","Rocky Point",192,2018-05-17 12:52:44,42.41338,-122.0364864,1
"150.38_93","Rocky Point",192,2018-05-22 11:22:36,42.4136314,-122.0365267,1
"150.38_93","Rocky Point",192,2018-05-29 08:17:28,42.4120283,-122.0363664,0
"150.38_93","Rocky Point",192,2018-06-05 14:24:24,42.413495,-122.0368847,0
"150.38_93","Rocky Point",192,2018-06-07 10:32:08,42.4159864,-122.037515,0
"150.38_93","Rocky Point",192,2018-06-12 09:47:20,42.4138917,-122.0368914,0
"150.38_93","Rocky Point",192,2018-06-14 13:32:57,42.4122567,-122.03564,0
"150.38_93","Rocky Point",192,2018-06-19 13:24:55,42.4123831,-122.0360164,0
"150.38_93","Rocky Point",192,2018-06-21 12:37:10,42.4129864,-122.0372633,0
"150.38_93","Rocky Point",192,2018-06-26 13:43:13,42.4121397,-122.036575,0
"150.38_93","Rocky Point",192,2018-06-28 13:35:53,42.4122364,-122.0359664,0
"150.38_93","Rocky Point",192,2018-07-03 13:09:15,42.4121131,-122.034495,0
"150.38_93","Rocky Point",192,2018-07-05 11:01:05,42.4133983,-122.0346083,0
"150.38_93","Rocky Point",192,2018-07-10 12:53:23,42.4124267,-122.0370764,0
"150.38_93","Rocky Point",192,2018-07-12 13:15:08,42.4122872,-122.03603835,0
"150.38_93","Rocky Point",192,2018-07-17 11:21:54,42.4123431,-122.0354683,0
