"","taggingSite","tagID","forkLength","adiposeClip","sex","dateTime","lon","lat"
"1","Long Run",102,478,"no","unk",2019-09-09 11:10:00,-72.9792904789067,42.6797623513444
"2","Long Run",102,478,"no","unk",2019-09-21 08:00:00,-72.9787539317803,42.67980331608
"3","Long Run",102,478,"no","unk",2019-09-22 20:30:00,-72.9867269787937,42.6795602040365
"4","Long Run",102,478,"no","unk",2019-09-24 18:50:00,-72.9804706340656,42.6799401557073
"5","Long Run",102,478,"no","unk",2019-09-25 18:20:00,-72.9785713910769,42.6796994967692
"6","Long Run",102,478,"no","unk",2019-09-26 10:00:00,-72.9791965413174,42.6797462803593
"7","Long Run",102,478,"no","unk",2019-09-28 14:30:00,-72.9786554847234,42.6797365276631
"8","Long Run",102,478,"no","unk",2019-09-28 18:50:00,-72.9793002477688,42.6798317690563
"9","Long Run",102,478,"no","unk",2019-09-29 10:30:00,-72.9786483269122,42.6797221082153
"10","Long Run",102,478,"no","unk",2019-10-01 18:40:00,-72.9806498569149,42.6798611675532
"11","Long Run",102,478,"no","unk",2019-10-05 11:20:00,-72.9782604136861,42.6797445010949
"12","Long Run",102,478,"no","unk",2019-10-06 15:30:00,-72.9767881442514,42.6798550108354
"13","Long Run",102,478,"no","unk",2019-10-06 15:40:00,-72.9836048695187,42.6795993152406
"14","Long Run",102,478,"no","unk",2019-10-10 17:40:00,-72.9831052566563,42.6798779479876
"15","Long Run",102,478,"no","unk",2019-10-10 17:50:00,-72.9777043567891,42.680911855622
"16","Long Run",102,478,"no","unk",2019-10-10 18:00:00,-72.9813623685393,42.6798521489567
"17","Long Run",103,385,"no","unk",2019-09-09 11:10:00,-72.9855768396441,42.679518680775
"18","Long Run",103,385,"no","unk",2019-09-19 16:10:00,-72.99017643369,42.67689089475
"19","Long Run",103,385,"no","unk",2019-09-22 20:20:00,-72.995935597457,42.6746573438868
"20","Long Run",103,385,"no","unk",2019-09-25 18:10:00,-72.9905270846154,42.6771099923077
"21","Long Run",103,385,"no","unk",2019-09-25 18:20:00,-72.992585140118,42.6759267259587
"22","Long Run",103,385,"no","unk",2019-09-26 09:50:00,-72.9958806891473,42.6747167775194
"23","Long Run",103,385,"no","unk",2019-09-26 10:00:00,-72.9923048167939,42.6763596914122
