uid,datetime,lat,lon,cohort,length,active,season
151.5_56,2018-09-11T10:59:28Z,42.4929047,-122.0458733,Shoalwater Bay,214,0,Summer
151.5_70,2018-09-11T10:59:42Z,42.4935631,-122.0383617,TNC,243,0,Summer
151.5_39,2018-09-11T11:30:37Z,42.3538947,-121.8281297,Shoalwater Bay,215,0,Summer
151.5_66,2018-09-11T11:39:13Z,42.4893047,-122.006785,Rocky Point,210,0,Summer
150.38_1,2018-09-11T11:40:34Z,42.4889264,-122.0181533,TNC,205,1,Summer
150.38_77,2018-09-11T11:41:40Z,42.4833,-121.9768883,TNC,191,0,Summer
151.5_78,2018-09-11T12:04:10Z,42.4781581,-122.0852764,Rocky Point,186,0,Summer
151.5_92,2018-09-11T12:06:40Z,42.4784214,-122.0848547,Rocky Point,199,0,Summer
150.38_21,2018-09-11T12:14:42Z,42.4853633,-121.9458997,TNC,189,0,Summer
151.5_72,2018-09-11T12:21:53Z,42.5404264,-121.9942983,TNC,238,0,Summer
151.5_10,2018-09-11T12:42:23Z,42.5013081,-121.9044697,Rocky Point,181,0,Summer
151.5_19,2018-09-11T12:48:48Z,42.3464581,-121.83062,Shoalwater Bay,187,0,Summer
150.38_93,2018-09-11T12:50:14Z,42.4126647,-122.0345081,Rocky Point,192,0,Summer
150.38_46,2018-09-11T13:00:42Z,42.4179547,-122.0032667,TNC,244,1,Summer
150.38_74,2018-09-11T14:41:18Z,42.3171881,-121.8881981,Rocky Point,182,0,Summer
151.5_22,2018-09-13T10:15:40Z,42.4770764,-122.0872914,Rocky Point,190,0,Summer
150.38_84,2018-09-13T10:21:50Z,42.4678114,-122.0819397,Rocky Point,206,0,Summer
151.5_78,2018-09-13T12:08:51Z,42.4780081,-122.0855683,Rocky Point,186,0,Summer
151.5_92,2018-09-13T13:02:43Z,42.4786214,-122.084925,Rocky Point,199,0,Summer
151.5_68,2018-09-13T13:41:53Z,42.4886297,-122.0650017,Rocky Point,194,0,Summer
151.5_72,2018-09-13T14:21:28Z,42.5119264,-122.0760733,TNC,238,0,Summer
151.5_94,2018-09-13T14:37:38Z,42.4968347,-122.0685147,Rocky Point,179,0,Summer
151.5_19,2018-09-18T08:26:38Z,42.3479364,-121.8314483,Shoalwater Bay,187,0,Summer
151.5_39,2018-09-18T08:28:34Z,42.3532364,-121.8326647,Shoalwater Bay,215,0,Summer
150.38_21,2018-09-18T09:19:38Z,42.4870497,-121.9437564,TNC,189,0,Summer
150.38_32,2018-09-18T09:23:45Z,42.4939664,-121.9321217,TNC,196,0,Summer
150.38_99,2018-09-18T10:21:35Z,42.4649281,-121.9572183,Rocky Point,181,0,Summer
151.5_66,2018-09-18T10:30:53Z,42.4909236,-122.005221,Rocky Point,210,0,Summer
151.5_72,2018-09-18T11:47:31Z,42.5310347,-122.05137165,TNC,238,0,Summer
151.5_22,2018-09-18T12:43:22Z,42.4773431,-122.0869917,Rocky Point,190,0,Summer
151.5_78,2018-09-18T12:45:10Z,42.4780964,-122.0858232,Rocky Point,186,0,Summer
150.38_84,2018-09-18T13:03:07Z,42.4677414,-122.08173,Rocky Point,206,0,Summer
150.38_93,2018-09-18T13:17:45Z,42.4124047,-122.0355097,Rocky Point,192,0,Summer
150.38_46,2018-09-18T13:29:25Z,42.4188447,-122.0024414,TNC,244,1,Summer
150.38_55,2018-09-18T13:39:51Z,42.4054431,-121.9580547,Shoalwater Bay,184,0,Summer
150.38_74,2018-09-18T14:45:21Z,42.3162164,-121.88573,Rocky Point,182,0,Summer
150.38_15,2018-09-25T11:39:48Z,42.235185,-121.8152567,Shoalwater Bay,191,1,Summer
150.38_46,2018-09-25T13:52:43Z,42.4189067,-122.0017433,TNC,244,1,Summer
150.38_32,2018-09-27T09:47:33Z,42.4942264,-121.9319947,TNC,196,0,Summer
150.38_55,2018-09-27T10:50:17Z,42.407385,-121.955465,Shoalwater Bay,184,0,Summer
150.38_93,2018-09-27T11:08:02Z,42.4112783,-122.0329731,Rocky Point,192,0,Summer
150.38_84,2018-09-27T11:13:04Z,42.4697383,-122.0831433,Rocky Point,206,0,Summer
151.5_68,2018-09-27T11:14:09Z,42.4883031,-122.0657333,Rocky Point,194,0,Summer
151.5_56,2018-09-27T11:14:48Z,42.4933464,-122.04385,Shoalwater Bay,214,0,Summer
151.5_39,2018-09-27T11:41:02Z,42.3538764,-121.8292831,Shoalwater Bay,215,0,Summer
150.38_99,2018-09-27T12:01:25Z,42.4691967,-121.9478964,Rocky Point,181,0,Summer
150.38_21,2018-09-27T12:16:51Z,42.4861867,-121.9463083,TNC,189,0,Summer
150.38_44,2018-09-27T12:53:05Z,42.4611864,-122.0767717,TNC,215,1,Summer
150.38_18,2018-09-27T12:55:05Z,42.4625247,-122.0777433,TNC,178,0,Summer
151.5_22,2018-09-27T13:26:08Z,42.4773964,-122.0870533,Rocky Point,190,0,Summer
150.38_46,2018-09-27T14:01:24Z,42.4186597,-122.00285,TNC,244,1,Summer
150.38_21,2018-10-02T09:07:07Z,42.4868014,-121.9438967,TNC,189,0,Fall
150.38_32,2018-10-02T09:11:20Z,42.4942064,-121.9319881,TNC,196,0,Fall
150.38_60,2018-10-02T09:15:40Z,42.4945414,-121.9259283,TNC,182,0,Fall
150.38_99,2018-10-02T09:46:11Z,42.4660964,-121.9572874,Rocky Point,181,0,Fall
151.5_22,2018-10-02T12:01:00Z,42.4773447,-122.086985,Rocky Point,190,0,Fall
151.5_78,2018-10-02T12:08:14Z,42.4778264,-122.086185,Rocky Point,186,0,Fall
150.38_84,2018-10-02T12:25:21Z,42.4675414,-122.08201,Rocky Point,206,0,Fall
150.38_93,2018-10-02T12:42:27Z,42.4133781,-122.0321997,Rocky Point,192,0,Fall
150.38_46,2018-10-02T13:10:12Z,42.4177781,-122.0043614,TNC,244,1,Fall
150.38_55,2018-10-02T13:27:22Z,42.4061381,-121.9567697,Shoalwater Bay,184,0,Fall
150.38_74,2018-10-02T14:42:17Z,42.3172697,-121.8879083,Rocky Point,182,0,Fall
150.38_21,2018-10-11T10:16:31Z,42.4864214,-121.9443617,TNC,189,0,Fall
150.38_32,2018-10-11T10:28:45Z,42.4941831,-121.9319547,TNC,196,0,Fall
150.38_84,2018-10-11T13:05:32Z,42.4673614,-122.0815167,Rocky Point,206,0,Fall
150.38_93,2018-10-11T13:20:02Z,42.4138214,-122.0340665,Rocky Point,192,0,Fall
150.38_21,2018-10-18T10:04:19Z,42.4868031,-121.9441731,TNC,189,0,Fall
150.38_32,2018-10-18T10:07:00Z,42.4941947,-121.9319031,TNC,196,0,Fall
150.38_84,2018-10-18T11:44:59Z,42.4683014,-122.0819433,Rocky Point,206,0,Fall
150.38_93,2018-10-18T12:01:55Z,42.4126764,-122.03601585,Rocky Point,192,0,Fall
